,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,STATUS,P_CLUSTERS
1055,1,1,1,0,112500,1,4,1,1,23287,365243,1,0,0,0,2,7,2
1056,1,1,1,0,112500,1,4,1,1,23287,365243,1,0,0,0,2,1,2
1057,1,1,1,0,112500,1,4,1,1,23287,365243,1,0,0,0,2,7,2
1058,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,7,0
1059,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,7,0
1060,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,7,0
1061,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,7,0
1062,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,7,0
1063,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,7,0
1064,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,7,0
1065,0,1,1,1,157500,4,4,1,1,12500,5762,1,0,0,0,3,6,0
1066,1,1,1,0,202500,0,3,1,1,18614,7738,1,0,0,0,2,7,0
1067,1,1,1,0,202500,0,3,1,1,18614,7738,1,0,0,0,2,6,0
1068,1,1,1,0,252000,4,4,1,1,22117,1621,1,0,1,1,2,7,0
1069,1,1,1,0,252000,4,4,1,1,22117,1621,1,0,1,1,2,7,0
1070,1,1,1,0,252000,4,4,1,1,22117,1621,1,0,1,1,2,7,0
1071,1,1,1,0,252000,4,4,1,1,22117,1621,1,0,1,1,2,7,0
1072,1,1,1,0,252000,4,4,1,1,22117,1621,1,0,1,1,2,7,0
1073,0,0,1,0,135000,2,4,1,1,18501,1866,1,0,0,0,2,1,0
1074,0,0,1,0,135000,2,4,1,1,18501,1866,1,0,0,0,2,1,0
1075,0,0,1,0,135000,2,4,1,1,18501,1866,1,0,0,0,2,6,0
1076,0,0,1,0,135000,0,4,1,1,21300,464,1,0,0,0,2,7,0
1077,0,0,1,0,135000,0,4,1,1,21300,464,1,0,0,0,2,6,0
1078,1,0,1,0,90000,4,4,1,1,8824,739,1,0,0,1,2,0,0
1079,1,1,1,2,225000,0,4,0,1,18376,4270,1,1,1,1,4,7,0
1080,1,1,1,2,225000,0,4,0,1,18376,4270,1,1,1,1,4,6,0
1081,1,1,1,2,225000,0,4,0,1,18376,4270,1,1,1,1,4,7,0
1082,1,1,1,2,225000,0,4,0,1,18376,4270,1,1,1,1,4,0,0
1083,1,1,1,2,225000,0,4,0,1,18376,4270,1,1,1,1,4,6,0
1084,1,0,0,1,247500,4,4,3,1,16797,6583,1,0,1,0,2,6,0
1085,1,0,0,1,247500,4,4,3,1,16797,6583,1,0,1,0,2,6,0
1086,1,0,0,1,247500,4,4,3,1,16797,6583,1,0,1,0,2,6,0
1087,1,0,0,1,247500,4,4,3,1,16797,6583,1,0,1,0,2,6,0
1088,1,0,0,1,247500,4,4,3,1,16797,6583,1,0,1,0,2,6,0
1089,1,0,0,1,247500,4,4,3,1,16797,6583,1,0,1,0,2,6,0
1090,0,0,1,0,76500,0,4,1,1,15602,5061,1,0,1,0,2,6,0
1091,0,0,1,0,76500,0,4,1,1,15602,5061,1,0,1,0,2,1,0
1092,0,1,1,0,126000,1,4,1,1,23336,365243,1,0,0,0,2,6,2
1093,0,1,1,0,126000,1,4,1,1,23336,365243,1,0,0,0,2,6,2
1094,1,0,1,0,360000,4,4,1,1,18104,1317,1,0,0,0,2,7,1
1095,0,0,1,0,135000,1,1,3,1,23200,365243,1,0,1,0,1,6,2
1096,0,0,1,0,135000,1,1,3,1,23200,365243,1,0,1,0,1,0,2
1097,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1098,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,7,0
1099,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1100,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1101,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1102,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1103,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,0,0
1104,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1105,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1106,1,1,1,0,135000,4,3,1,5,9981,1866,1,0,0,1,2,6,0
1107,0,0,1,0,135000,0,1,1,1,13764,3996,1,0,0,1,2,6,0
1108,0,0,1,0,135000,0,1,1,1,13764,3996,1,0,0,1,2,0,0
1109,1,1,1,0,202500,0,1,1,1,18973,1074,1,1,0,0,2,7,0
1110,1,1,1,0,202500,0,1,1,1,18973,1074,1,1,0,0,2,7,0
1111,1,1,1,0,202500,0,1,1,1,18973,1074,1,1,0,0,2,7,0
1112,1,1,1,0,202500,0,1,1,1,18973,1074,1,1,0,0,2,7,0
1113,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,7,0
1114,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,6,0
1115,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,7,0
1116,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,7,0
1117,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,6,0
1118,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,6,0
1119,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,0,0
1120,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,1,0
1121,0,1,1,1,90000,2,4,1,1,17532,8044,1,0,0,0,3,6,0
1122,1,1,1,0,315000,0,2,1,1,21572,2170,1,0,0,0,2,7,1
1123,1,1,1,0,315000,0,2,1,1,21572,2170,1,0,0,0,2,7,1
1124,1,1,1,0,315000,0,2,1,1,21572,2170,1,0,0,0,2,7,1
1125,1,1,1,0,225000,4,4,1,1,16507,4331,1,0,0,0,2,6,0
1126,1,1,1,0,225000,4,4,1,1,16507,4331,1,0,0,0,2,7,0
1127,1,1,1,0,225000,4,4,1,1,16507,4331,1,0,0,0,2,6,0
1128,1,1,1,0,225000,4,4,1,1,16507,4331,1,0,0,0,2,6,0
1129,1,1,1,0,225000,4,4,1,1,16507,4331,1,0,0,0,2,6,0
1130,1,1,1,0,225000,4,4,1,1,16507,4331,1,0,0,0,2,6,0
1131,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,7,0
1132,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,7,0
1133,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,7,0
1134,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,6,0
1135,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,7,0
1136,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,7,0
1137,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,6,0
1138,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,6,0
1139,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,6,0
1140,1,1,1,0,225000,4,4,1,1,20145,1043,1,0,0,0,2,0,0
1141,0,1,1,0,247500,2,4,1,1,19714,8348,1,0,0,0,2,7,0
1142,0,1,1,0,247500,2,4,1,1,19714,8348,1,0,0,0,2,7,0
1143,0,1,1,1,67500,4,4,0,1,14686,3600,1,1,0,0,3,0,0
1144,0,1,1,1,67500,4,4,0,1,14686,3600,1,1,0,0,3,6,0
1145,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,6,1
1146,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1147,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1148,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1149,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,6,1
1150,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1151,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1152,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1153,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,6,1
1154,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1155,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1156,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1157,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,6,1
1158,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1159,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1160,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,6,1
1161,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1162,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,6,1
1163,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1164,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1165,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1166,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1167,1,0,1,1,562500,4,2,1,1,13790,5639,1,1,1,0,3,7,1
1168,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1169,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1170,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1171,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1172,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1173,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1174,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1175,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1176,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,7,2
1177,0,0,1,0,126000,1,4,1,1,20387,365243,1,0,0,1,2,6,2
1178,0,0,1,0,99000,4,4,3,1,10016,1164,1,1,0,0,1,6,0
1179,0,0,1,0,99000,4,4,3,1,10016,1164,1,1,0,0,1,0,0
1180,0,0,1,0,99000,4,4,3,1,10016,1164,1,1,0,0,1,6,0
1181,0,0,1,0,135000,0,4,1,1,14918,1866,1,0,0,0,2,7,0
1182,0,0,1,0,135000,0,4,1,1,14918,1866,1,0,0,0,2,0,0
1183,0,0,1,0,135000,0,4,1,1,14918,1866,1,0,0,0,2,7,0
1184,0,0,1,0,135000,0,4,1,1,14918,1866,1,0,0,0,2,0,0
1185,0,0,1,0,135000,0,4,1,1,14918,1866,1,0,0,0,2,7,0
1186,0,0,1,0,189000,0,4,1,1,20233,6218,1,1,1,0,2,7,0
1187,0,0,1,0,189000,0,4,1,1,20233,6218,1,1,1,0,2,7,0
1188,0,0,1,0,189000,0,4,1,1,20233,6218,1,1,1,0,2,7,0
1189,0,0,1,0,157500,1,4,1,1,23413,365243,1,0,0,0,2,6,2
1190,0,0,1,0,157500,1,4,1,1,23413,365243,1,0,0,0,2,7,2
1191,0,0,1,0,157500,1,4,1,1,23413,365243,1,0,0,0,2,7,2
1192,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,7,0
1193,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,7,0
1194,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,7,0
1195,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,7,0
1196,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,6,0
1197,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,7,0
1198,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,7,0
1199,0,1,1,1,112500,0,4,1,1,15109,1956,1,0,0,0,3,7,0
1200,1,0,0,0,135000,0,1,1,1,9493,130,1,0,0,1,2,6,0
1201,1,0,0,0,135000,0,1,1,1,9493,130,1,0,0,1,2,7,0
1202,1,0,0,0,135000,0,1,1,1,9493,130,1,0,0,1,2,6,0
1203,1,0,0,0,135000,0,1,1,1,9493,130,1,0,0,1,2,7,0
1204,1,0,0,0,135000,0,1,1,1,9493,130,1,0,0,1,2,7,0
1205,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1206,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,0,2
1207,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1208,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1209,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1210,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1211,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1212,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1213,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1214,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1215,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1216,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1217,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,1,2
1218,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1219,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1220,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1221,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1222,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1223,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1224,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1225,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,7,2
1226,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,6,2
1227,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,0,2
1228,0,0,0,0,216000,1,4,1,1,22867,365243,1,0,0,0,2,0,2
1229,0,0,1,0,328500,0,4,1,1,20023,1894,1,0,0,1,2,7,1
1230,0,0,1,0,328500,0,4,1,1,20023,1894,1,0,0,1,2,6,1
1231,0,0,0,0,126000,4,4,3,5,8209,951,1,0,0,0,1,7,0
1232,1,1,0,1,180000,2,2,1,5,10591,1195,1,0,0,0,3,6,0
1233,1,1,0,1,180000,2,2,1,5,10591,1195,1,0,0,0,3,6,0
1234,0,0,1,0,310500,2,1,3,1,13141,1317,1,0,0,1,1,6,1
1235,0,0,1,0,126000,0,4,1,1,14265,7373,1,1,1,0,2,6,0
1236,0,0,1,0,126000,0,4,1,1,14265,7373,1,1,1,0,2,0,0
1237,0,0,1,2,67500,4,4,2,1,14832,7404,1,1,0,0,3,6,0
1238,1,1,0,0,90000,0,4,3,1,12383,2017,1,1,1,0,1,6,0
1239,1,1,0,0,90000,0,4,3,1,12383,2017,1,1,1,0,1,6,0
1240,1,1,0,0,90000,0,4,3,1,12383,2017,1,1,1,0,1,7,0
1241,1,1,0,0,90000,0,4,3,1,12383,2017,1,1,1,0,1,6,0
1242,0,1,1,1,157500,4,1,2,1,9800,2109,1,0,0,1,2,6,0
1243,0,1,1,1,157500,4,1,2,1,9800,2109,1,0,0,1,2,6,0
1244,0,1,1,1,157500,4,1,2,1,9800,2109,1,0,0,1,2,7,0
1245,0,1,1,1,157500,4,1,2,1,9800,2109,1,0,0,1,2,6,0
1246,0,1,1,1,157500,4,1,2,1,9800,2109,1,0,0,1,2,6,0
1247,0,1,1,1,157500,4,1,2,1,9800,2109,1,0,0,1,2,7,0
1248,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,7,2
1249,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1250,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,7,2
1251,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1252,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,7,2
1253,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1254,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,7,2
1255,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1256,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,7,2
1257,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1258,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1259,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1260,0,1,1,0,270000,1,4,1,1,23768,365243,1,0,0,0,2,6,2
1261,0,1,1,0,540000,0,1,1,1,13758,2535,1,0,0,1,2,7,1
1262,0,1,1,0,540000,0,1,1,1,13758,2535,1,0,0,1,2,7,1
1263,0,1,1,0,540000,0,1,1,1,13758,2535,1,0,0,1,2,7,1
1264,0,1,1,0,540000,0,1,1,1,13758,2535,1,0,0,1,2,0,1
1265,0,1,1,0,540000,0,1,1,1,13758,2535,1,0,0,1,2,6,1
1266,0,1,1,0,540000,0,1,1,1,13758,2535,1,0,0,1,2,0,1
1267,0,1,1,0,540000,0,1,1,1,13758,2535,1,0,0,1,2,7,1
1268,0,1,1,1,225000,4,1,1,1,14148,1591,1,1,1,0,3,0,0
1269,0,1,1,1,225000,4,1,1,1,14148,1591,1,1,1,0,3,6,0
1270,0,1,1,1,225000,4,1,1,1,14148,1591,1,1,1,0,3,0,0
1271,0,1,1,1,225000,4,1,1,1,14148,1591,1,1,1,0,3,6,0
1272,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,7,2
1273,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,6,2
1274,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,0,2
1275,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,6,2
1276,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,7,2
1277,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,6,2
1278,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,6,2
1279,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,7,2
1280,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,6,2
1281,0,0,1,0,202500,1,4,1,1,21854,365243,1,0,0,0,2,7,2
1282,1,1,0,1,270000,4,4,2,1,13425,3143,1,0,0,0,2,7,1
1283,1,1,0,1,270000,4,4,2,1,13425,3143,1,0,0,0,2,6,1
1284,1,1,0,1,270000,4,4,2,1,13425,3143,1,0,0,0,2,7,1
1285,1,1,0,1,270000,4,4,2,1,13425,3143,1,0,0,0,2,7,1
1286,1,1,0,1,270000,4,4,2,1,13425,3143,1,0,0,0,2,7,1
1287,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,6,0
1288,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,6,0
1289,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,6,0
1290,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,6,0
1291,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,7,0
1292,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,6,0
1293,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,7,0
1294,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,6,0
1295,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,6,0
1296,0,0,1,0,67500,4,4,1,1,15675,283,1,0,0,1,2,7,0
1297,0,1,0,1,180000,4,4,1,1,11107,130,1,0,0,0,3,6,0
1298,0,1,0,1,180000,4,4,1,1,11107,130,1,0,0,0,3,6,0
1299,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,6,2
1300,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,6,2
1301,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,7,2
1302,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,7,2
1303,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,0,2
1304,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,6,2
1305,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,7,2
1306,0,0,1,0,90000,1,4,1,1,21518,365243,1,0,0,0,2,7,2
1307,0,0,1,0,202500,1,4,1,1,22960,365243,1,0,0,0,2,7,2
1308,0,0,1,0,202500,1,4,1,1,22960,365243,1,0,0,0,2,6,2
1309,0,0,1,0,202500,1,4,1,1,22960,365243,1,0,0,0,2,6,2
1310,0,0,1,0,202500,1,4,1,1,22960,365243,1,0,0,0,2,7,2
1311,0,0,1,0,202500,1,4,1,1,22960,365243,1,0,0,0,2,0,2
1312,0,0,1,0,202500,1,4,1,1,22960,365243,1,0,0,0,2,0,2
1313,0,1,1,0,157500,4,4,1,1,13247,5823,1,1,0,0,2,7,0
1314,0,1,1,0,157500,4,4,1,1,13247,5823,1,1,0,0,2,6,0
1315,0,1,1,0,157500,4,4,1,1,13247,5823,1,1,0,0,2,7,0
1316,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,7,0
1317,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,6,0
1318,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,7,0
1319,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,7,0
1320,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,7,0
1321,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,7,0
1322,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,6,0
1323,0,0,1,0,171000,3,1,1,1,18756,3904,1,0,0,1,2,7,0
1324,0,1,1,1,157500,4,4,1,1,12622,678,1,0,1,0,3,7,0
1325,0,1,1,1,157500,4,4,1,1,12622,678,1,0,1,0,3,6,0
1326,0,1,1,1,157500,4,4,1,1,12622,678,1,0,1,0,3,6,0
1327,1,1,1,0,675000,2,1,1,1,11912,2200,1,0,0,0,2,6,1
1328,1,1,1,0,675000,2,1,1,1,11912,2200,1,0,0,0,2,1,1
1329,1,1,1,0,675000,2,1,1,1,11912,2200,1,0,0,0,2,7,1
1330,1,1,1,0,675000,2,1,1,1,11912,2200,1,0,0,0,2,7,1
1331,1,1,1,0,135000,0,1,0,1,13087,313,1,0,0,0,2,6,0
1332,1,1,1,0,135000,0,1,0,1,13087,313,1,0,0,0,2,6,0
1333,1,1,1,2,315000,4,1,1,1,13803,160,1,1,1,0,4,7,1
1334,1,1,1,2,315000,4,1,1,1,13803,160,1,1,1,0,4,7,1
1335,1,1,1,2,315000,4,1,1,1,13803,160,1,1,1,0,4,7,1
1336,1,1,1,2,315000,4,1,1,1,13803,160,1,1,1,0,4,7,1
1337,1,1,1,2,315000,4,1,1,1,13803,160,1,1,1,0,4,6,1
1338,1,1,1,0,112500,1,4,1,1,19987,365243,1,0,0,0,2,7,2
1339,1,1,1,0,112500,1,4,1,1,19987,365243,1,0,0,0,2,7,2
1340,1,1,1,0,112500,1,4,1,1,19987,365243,1,0,0,0,2,7,2
1341,1,1,1,0,112500,1,4,1,1,19987,365243,1,0,0,0,2,0,2
1342,1,1,1,0,112500,1,4,1,1,19987,365243,1,0,0,0,2,7,2
1343,1,1,1,0,112500,1,4,1,1,19987,365243,1,0,0,0,2,7,2
1344,0,1,0,2,270000,2,1,1,1,13768,4666,1,0,0,0,4,6,1
1345,0,1,0,2,270000,2,1,1,1,13768,4666,1,0,0,0,4,6,1
1346,0,1,0,2,270000,2,1,1,1,13768,4666,1,0,0,0,4,6,1
1347,0,1,0,2,270000,2,1,1,1,13768,4666,1,0,0,0,4,7,1
1348,1,1,1,1,202500,4,4,1,1,10218,313,1,1,0,0,3,6,0
1349,1,1,1,1,202500,4,4,1,1,10218,313,1,1,0,0,3,7,0
1350,1,1,1,1,202500,4,4,1,1,10218,313,1,1,0,0,3,6,0
1351,1,1,1,1,202500,4,4,1,1,10218,313,1,1,0,0,3,7,0
1352,1,1,1,1,202500,4,4,1,1,10218,313,1,1,0,0,3,6,0
1353,0,0,0,1,90000,4,4,2,4,14210,344,1,0,0,1,2,7,0
1354,0,1,1,0,135000,4,4,3,1,17334,2504,1,0,0,0,1,6,0
1355,0,1,1,0,135000,4,4,3,1,17334,2504,1,0,0,0,1,0,0
1356,0,1,1,1,157500,0,4,1,1,13830,4239,1,0,0,0,3,7,0
1357,0,1,1,1,157500,0,4,1,1,13830,4239,1,0,0,0,3,0,0
1358,0,1,1,1,157500,0,4,1,1,13830,4239,1,0,0,0,3,0,0
1359,0,1,1,1,157500,0,4,1,1,13830,4239,1,0,0,0,3,7,0
1360,0,1,1,1,157500,0,4,1,1,13830,4239,1,0,0,0,3,6,0
1361,0,1,1,1,157500,0,4,1,1,13830,4239,1,0,0,0,3,7,0
1362,1,1,1,0,112500,4,4,1,1,10053,1652,1,0,0,1,2,7,0
1363,1,1,1,0,112500,4,4,1,1,10053,1652,1,0,0,1,2,7,0
1364,1,1,1,0,112500,4,4,1,1,10053,1652,1,0,0,1,2,7,0
1365,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,6,1
1366,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,7,1
1367,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,7,1
1368,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,7,1
1369,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,6,1
1370,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,0,1
1371,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,6,1
1372,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,7,1
1373,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,7,1
1374,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,6,1
1375,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,6,1
1376,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,7,1
1377,1,1,1,1,450000,4,1,1,3,18476,2625,1,0,0,0,3,7,1
1378,0,0,1,0,76500,1,4,0,1,20365,365243,1,0,0,0,2,6,2
1379,0,0,1,0,76500,1,4,0,1,20365,365243,1,0,0,0,2,0,2
1380,0,0,1,0,76500,1,4,0,1,20365,365243,1,0,0,0,2,6,2
1381,1,1,1,0,90000,4,4,1,1,21180,1440,1,0,0,0,2,0,0
1382,0,1,0,2,135000,4,4,1,1,13928,3052,1,0,0,0,4,6,0
