,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,STATUS,P_CLUSTERS
3148,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3149,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3150,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3151,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3152,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3153,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3154,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3155,0,0,0,1,202500,0,4,2,1,10800,3166,1,0,0,0,2,7,0
3156,0,0,0,0,112500,2,4,1,1,11366,3927,1,0,0,1,2,7,1
3157,0,0,1,2,90000,4,4,1,5,13847,366,1,0,1,0,4,7,1
3158,0,0,1,2,90000,4,4,1,5,13847,366,1,0,1,0,4,7,1
3159,0,0,1,2,90000,4,4,1,5,13847,366,1,0,1,0,4,7,1
3160,0,0,1,2,90000,4,4,1,5,13847,366,1,0,1,0,4,7,1
3161,0,0,1,2,90000,4,4,1,5,13847,366,1,0,1,0,4,7,1
3162,0,0,1,2,90000,4,4,1,5,13847,366,1,0,1,0,4,7,1
3163,0,0,1,2,90000,4,4,1,5,13847,366,1,0,1,0,4,7,1
3164,0,1,1,0,225000,1,1,1,1,22964,0,1,0,0,0,2,6,0
3165,0,1,1,0,225000,1,1,1,1,22964,0,1,0,0,0,2,7,0
3166,0,1,1,0,225000,1,1,1,1,22964,0,1,0,0,0,2,6,0
3167,0,1,1,0,225000,1,1,1,1,22964,0,1,0,0,0,2,6,0
3168,1,1,1,1,216000,4,1,4,1,13127,1279,1,0,0,0,2,7,0
3169,1,1,1,1,216000,4,1,4,1,13127,1279,1,0,0,0,2,7,0
3170,1,1,1,1,216000,4,1,4,1,13127,1279,1,0,0,0,2,7,0
3171,1,1,1,1,216000,4,1,4,1,13127,1279,1,0,0,0,2,0,0
3172,0,0,0,0,112500,4,4,2,1,12369,187,1,0,0,0,1,7,1
3173,0,0,0,0,112500,4,4,2,1,12369,187,1,0,0,0,1,7,1
3174,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3175,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3176,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3177,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3178,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,0,0
3179,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3180,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,7,0
3181,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3182,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,7,0
3183,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3184,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3185,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,6,0
3186,0,1,1,0,202500,4,1,4,1,11998,1497,1,0,0,0,1,7,0
3187,0,0,1,1,180000,4,1,1,1,11900,731,1,0,0,1,3,6,0
3188,0,0,1,1,180000,4,1,1,1,11900,731,1,0,0,1,3,6,0
3189,1,0,1,0,135000,0,4,3,4,7723,366,1,0,0,1,1,0,1
3190,1,0,1,0,135000,0,4,3,4,7723,366,1,0,0,1,1,0,1
3191,0,0,1,0,261000,0,4,3,1,8477,947,1,0,1,1,1,6,0
3192,0,0,1,0,261000,0,4,3,1,8477,947,1,0,1,1,1,7,0
3193,0,0,1,0,261000,0,4,3,1,8477,947,1,0,1,1,1,7,0
3194,0,0,1,0,261000,0,4,3,1,8477,947,1,0,1,1,1,7,0
3195,0,0,1,0,261000,0,4,3,1,8477,947,1,0,1,1,1,7,0
3196,0,0,1,0,261000,0,4,3,1,8477,947,1,0,1,1,1,7,0
3197,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3198,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3199,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3200,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3201,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3202,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,0,0
3203,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,6,0
3204,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,0,0
3205,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3206,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,6,0
3207,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,1,0
3208,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3209,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,0,0
3210,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,6,0
3211,1,1,1,0,202500,4,4,1,1,17262,1617,1,0,0,0,2,7,0
3212,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3213,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3214,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,7,0
3215,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3216,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3217,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3218,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,7,0
3219,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3220,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3221,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3222,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,7,0
3223,1,0,1,0,180000,0,4,2,1,12494,978,1,0,0,0,1,6,0
3224,0,0,1,0,202500,4,1,1,1,18902,8649,1,0,0,0,2,7,0
3225,0,0,1,0,202500,4,1,1,1,18902,8649,1,0,0,0,2,7,0
3226,0,0,1,0,202500,4,1,1,1,18902,8649,1,0,0,0,2,0,0
3227,0,0,1,0,202500,4,1,1,1,18902,8649,1,0,0,0,2,7,0
3228,0,0,1,0,202500,4,1,1,1,18902,8649,1,0,0,0,2,6,0
3229,0,0,0,0,202500,4,1,3,4,19586,1309,1,0,1,1,1,7,0
3230,0,1,1,0,180000,4,1,3,1,16616,5815,1,0,0,0,1,7,0
3231,0,1,1,0,180000,4,1,3,1,16616,5815,1,0,0,0,1,7,0
3232,0,0,1,0,67500,4,4,3,1,13621,852,1,0,0,0,1,0,1
3233,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3234,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3235,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3236,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3237,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3238,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3239,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3240,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3241,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3242,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3243,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3244,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3245,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,6,0
3246,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3247,0,1,1,2,225000,0,1,1,1,14100,3623,1,0,0,0,4,7,0
3248,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,6,0
3249,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,6,0
3250,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,6,0
3251,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,0,0
3252,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,6,0
3253,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,6,0
3254,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,7,0
3255,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,7,0
3256,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,7,0
3257,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,6,0
3258,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,7,0
3259,1,1,1,1,315000,4,4,2,1,16314,882,1,0,0,0,2,6,0
3260,1,0,1,0,315000,4,2,1,1,13326,2588,1,1,0,0,2,7,0
3261,1,0,1,0,315000,4,2,1,1,13326,2588,1,1,0,0,2,0,0
3262,1,0,1,0,315000,4,2,1,1,13326,2588,1,1,0,0,2,7,0
3263,0,0,1,0,126000,2,1,1,1,19292,1371,1,0,0,1,2,6,1
3264,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,7,1
3265,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,6,1
3266,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,7,1
3267,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,6,1
3268,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,7,1
3269,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,0,1
3270,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,7,1
3271,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,7,1
3272,0,0,1,1,135000,0,4,0,1,10765,2196,1,0,0,1,3,7,1
3273,1,0,0,0,189000,2,4,1,1,15752,2770,1,0,0,0,2,7,0
3274,1,0,0,0,189000,2,4,1,1,15752,2770,1,0,0,0,2,7,0
3275,1,0,0,0,189000,2,4,1,1,15752,2770,1,0,0,0,2,7,0
3276,1,0,0,0,189000,2,4,1,1,15752,2770,1,0,0,0,2,7,0
3277,1,0,0,0,189000,2,4,1,1,15752,2770,1,0,0,0,2,7,0
3278,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3279,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3280,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,7,0
3281,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3282,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,7,0
3283,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3284,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,7,0
3285,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3286,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3287,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3288,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3289,0,0,1,0,225000,4,1,3,1,12195,2592,1,0,1,0,1,6,0
3290,0,1,1,0,144000,1,4,0,1,21275,0,1,0,0,0,2,7,1
3291,0,1,1,0,144000,1,4,0,1,21275,0,1,0,0,0,2,6,1
3292,0,1,1,0,144000,1,4,0,1,21275,0,1,0,0,0,2,1,1
3293,0,1,1,0,144000,1,4,0,1,21275,0,1,0,0,0,2,7,1
3294,0,1,1,0,144000,1,4,0,1,21275,0,1,0,0,0,2,7,1
3295,0,0,1,0,270000,4,1,1,1,9154,187,1,0,0,1,2,7,0
3296,0,0,1,0,270000,4,1,1,1,9154,187,1,0,0,1,2,7,0
3297,1,1,1,2,315000,4,1,1,1,12615,1156,1,0,0,0,4,7,0
3298,1,1,1,2,315000,4,1,1,1,12615,1156,1,0,0,0,4,7,0
3299,1,1,1,2,315000,4,1,1,1,12615,1156,1,0,0,0,4,0,0
3300,1,0,0,1,135000,4,3,1,1,11642,248,1,1,1,0,3,6,1
3301,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3302,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3303,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3304,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3305,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3306,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,0,0
3307,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3308,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,6,0
3309,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3310,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,6,0
3311,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,0,0
3312,0,1,0,0,202500,0,2,2,1,14096,1344,1,0,1,1,1,7,0
3313,1,0,1,0,135000,4,2,3,5,8231,731,1,0,0,0,1,7,1
3314,1,0,1,0,135000,4,2,3,5,8231,731,1,0,0,0,1,6,1
3315,1,1,1,0,112500,4,4,1,1,18293,521,1,1,0,0,2,7,1
3316,1,1,1,0,112500,4,4,1,1,18293,521,1,1,0,0,2,7,1
3317,1,1,1,0,112500,4,4,1,1,18293,521,1,1,0,0,2,7,1
3318,1,1,1,0,112500,4,4,1,1,18293,521,1,1,0,0,2,7,1
3319,1,1,1,0,112500,4,4,1,1,18293,521,1,1,0,0,2,7,1
3320,1,1,1,0,112500,4,4,1,1,18293,521,1,1,0,0,2,7,1
3321,1,1,1,0,112500,4,4,1,1,18293,521,1,1,0,0,2,7,1
3322,0,0,0,0,99000,0,4,2,1,15025,213,1,0,0,1,1,7,1
3326,1,0,1,0,135000,1,4,1,1,19065,0,1,0,0,0,2,7,1
3327,1,0,1,0,135000,1,4,1,1,19065,0,1,0,0,0,2,7,1
3328,1,0,1,0,135000,1,4,1,1,19065,0,1,0,0,0,2,7,1
3329,1,0,1,0,135000,1,4,1,1,19065,0,1,0,0,0,2,7,1
3330,1,0,1,0,135000,1,4,1,1,19065,0,1,0,0,0,2,7,1
3331,1,0,1,0,135000,1,4,1,1,19065,0,1,0,0,0,2,0,1
3332,1,0,1,0,135000,1,4,1,1,19065,0,1,0,0,0,2,7,1
3333,0,0,1,0,315000,4,4,0,1,9436,235,1,0,0,0,2,7,0
3334,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3335,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3336,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3337,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3338,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3339,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3340,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3341,0,1,1,0,225000,4,2,1,1,18868,11954,1,0,1,0,2,6,0
3342,0,0,1,0,76500,1,4,1,1,24311,0,1,0,1,0,2,7,1
3343,0,0,1,0,76500,1,4,1,1,24311,0,1,0,1,0,2,7,1
3344,0,0,1,0,76500,1,4,1,1,24311,0,1,0,1,0,2,7,1
3345,0,0,1,0,76500,1,4,1,1,24311,0,1,0,1,0,2,7,1
3346,0,0,1,0,76500,1,4,1,1,24311,0,1,0,1,0,2,7,1
3347,0,0,1,0,76500,1,4,1,1,24311,0,1,0,1,0,2,7,1
3348,0,0,1,0,76500,1,4,1,1,24311,0,1,0,1,0,2,7,1
3349,0,0,1,0,76500,1,1,1,1,23956,0,1,0,0,0,2,7,1
3350,0,0,1,0,76500,1,1,1,1,23956,0,1,0,0,0,2,7,1
3351,0,0,1,0,180000,4,4,3,1,23007,11589,1,1,1,0,1,6,0
3352,0,0,1,0,180000,4,4,3,1,23007,11589,1,1,1,0,1,7,0
3353,0,0,1,0,180000,4,4,3,1,23007,11589,1,1,1,0,1,0,0
3354,0,0,1,0,180000,4,4,3,1,23007,11589,1,1,1,0,1,0,0
3355,0,0,1,0,180000,4,4,3,1,23007,11589,1,1,1,0,1,0,0
3356,0,0,1,0,180000,4,4,3,1,23007,11589,1,1,1,0,1,6,0
3357,0,0,1,0,180000,4,4,3,1,23007,11589,1,1,1,0,1,0,0
3358,0,0,0,0,157500,4,4,1,1,13779,1878,1,0,0,0,2,6,1
3359,0,0,0,0,157500,4,4,1,1,13779,1878,1,0,0,0,2,7,1
3360,0,0,1,0,99900,1,4,4,1,23799,0,1,0,0,0,1,6,1
3361,0,0,1,0,99900,1,4,4,1,23799,0,1,0,0,0,1,0,1
3362,1,1,0,0,360000,4,4,1,1,11440,2457,1,0,0,0,2,6,0
3363,0,0,1,0,144000,4,4,1,1,16898,5622,1,0,0,0,2,6,1
3364,0,0,0,0,76500,1,1,1,1,20833,0,1,0,0,0,2,6,1
3365,0,0,0,0,76500,1,1,1,1,20833,0,1,0,0,0,2,6,1
3366,0,0,0,0,76500,1,1,1,1,20833,0,1,0,0,0,2,6,1
3367,0,0,0,0,76500,1,1,1,1,20833,0,1,0,0,0,2,6,1
3368,0,0,1,0,157500,1,4,4,1,21187,0,1,0,0,0,1,7,1
3369,0,0,1,0,157500,1,4,4,1,21187,0,1,0,0,0,1,7,1
3370,0,0,1,0,157500,1,4,4,1,21187,0,1,0,0,0,1,7,1
3371,1,0,1,0,148500,4,4,1,1,18690,5014,1,0,0,0,2,6,1
3372,1,0,1,0,148500,4,4,1,1,18690,5014,1,0,0,0,2,6,1
3373,1,0,1,0,148500,4,4,1,1,18690,5014,1,0,0,0,2,0,1
3374,0,0,1,0,202500,0,4,1,1,15088,2092,1,0,1,0,2,7,0
3375,0,0,1,0,202500,0,4,1,1,15088,2092,1,0,1,0,2,6,0
3376,0,0,1,0,202500,0,4,1,1,15088,2092,1,0,1,0,2,6,0
3377,1,0,1,0,112500,4,4,1,1,17810,1727,1,1,0,0,2,7,1
3378,1,0,1,0,112500,4,4,1,1,17810,1727,1,1,0,0,2,7,1
3379,1,0,1,0,112500,4,4,0,5,8179,1117,1,0,0,0,2,6,1
3380,0,0,0,0,90000,1,4,4,1,20950,0,1,0,0,0,1,0,1
3381,0,0,0,0,90000,1,4,4,1,20950,0,1,0,0,0,1,0,1
3382,0,0,0,0,90000,1,4,4,1,20950,0,1,0,0,0,1,7,1
3383,0,0,0,0,90000,1,4,4,1,20950,0,1,0,0,0,1,7,1
3384,0,0,0,0,90000,1,4,4,1,20950,0,1,0,0,0,1,7,1
3385,0,0,0,0,90000,1,4,4,1,20950,0,1,0,0,0,1,0,1
3386,0,0,0,0,90000,1,4,4,1,20950,0,1,0,0,0,1,7,1
3387,0,0,0,0,135000,1,4,1,1,23145,0,1,0,0,0,2,6,1
3388,0,0,0,0,135000,1,4,1,1,23145,0,1,0,0,0,2,7,1
3389,0,0,0,0,135000,1,4,1,1,23145,0,1,0,0,0,2,7,1
3390,0,0,1,0,67500,4,4,1,1,10760,2884,1,1,1,0,2,7,1
3391,0,0,1,0,67500,4,4,1,1,10760,2884,1,1,1,0,2,0,1
3392,0,0,1,0,67500,4,4,1,1,10760,2884,1,1,1,0,2,7,1
3395,0,0,1,0,247500,1,4,1,1,21177,0,1,0,0,0,2,6,0
3396,0,0,1,0,247500,1,4,1,1,21177,0,1,0,0,0,2,7,0
3397,0,0,1,0,247500,1,4,1,1,21177,0,1,0,0,0,2,7,0
3398,0,0,1,0,247500,1,4,1,1,21177,0,1,0,0,0,2,7,0
3399,1,1,1,1,112500,4,4,1,1,11279,508,1,0,0,0,3,6,1
3400,1,1,1,1,112500,4,4,1,1,11279,508,1,0,0,0,3,6,1
3401,1,1,1,1,112500,4,4,1,1,11279,508,1,0,0,0,3,6,1
3402,0,0,1,0,202500,0,4,2,1,16806,2670,1,0,0,0,1,7,0
3403,0,0,1,0,202500,0,4,2,1,16806,2670,1,0,0,0,1,6,0
3404,0,0,1,2,202500,0,4,0,0,13792,417,1,0,0,0,4,7,0
3405,0,0,1,2,202500,0,4,0,0,13792,417,1,0,0,0,4,7,0
3406,0,0,1,0,38250,1,1,1,1,23379,0,1,0,1,0,2,6,1
3407,0,0,1,0,38250,1,1,1,1,23379,0,1,0,1,0,2,6,1
3408,0,0,1,0,38250,1,1,1,1,23379,0,1,0,1,0,2,7,1
3409,0,0,1,0,38250,1,1,1,1,23379,0,1,0,1,0,2,7,1
3410,0,0,1,0,38250,1,1,1,1,23379,0,1,0,1,0,2,6,1
3411,0,0,1,0,38250,1,1,1,1,23379,0,1,0,1,0,2,7,1
3412,0,0,1,0,38250,1,1,1,1,23379,0,1,0,1,0,2,7,1
3413,0,1,1,0,81000,4,1,1,1,12615,843,1,0,0,0,2,0,1
3414,0,1,1,0,81000,4,1,1,1,12615,843,1,0,0,0,2,0,1
3415,0,1,1,0,81000,4,1,1,1,12615,843,1,0,0,0,2,6,1
3416,0,1,1,0,81000,4,1,1,1,12615,843,1,0,0,0,2,6,1
3417,0,1,1,0,81000,4,1,1,1,12615,843,1,0,0,0,2,6,1
3418,0,1,1,0,81000,4,1,1,1,12615,843,1,0,0,0,2,6,1
3419,0,1,1,0,81000,4,1,1,1,12615,843,1,0,0,0,2,6,1
3420,0,0,1,0,81000,1,3,1,1,21801,0,1,0,0,0,2,6,1
3421,0,0,1,0,81000,1,3,1,1,21801,0,1,0,0,0,2,6,1
3422,1,0,1,0,135000,2,2,3,1,8758,296,1,0,0,0,1,6,1
3423,1,0,1,0,135000,2,2,3,1,8758,296,1,0,0,0,1,7,1
3424,0,1,0,1,175500,0,4,3,2,11709,4983,1,0,0,0,2,6,1
3425,0,1,0,1,175500,0,4,3,2,11709,4983,1,0,0,0,2,6,1
3426,0,1,0,1,175500,0,4,3,2,11709,4983,1,0,0,0,2,6,1
3427,0,1,0,1,175500,0,4,3,2,11709,4983,1,0,0,0,2,6,1
3428,0,1,0,1,175500,0,4,3,2,11709,4983,1,0,0,0,2,6,1
3429,0,1,0,1,175500,0,4,3,2,11709,4983,1,0,0,0,2,0,1
3430,0,0,0,0,202500,4,4,2,1,16868,4161,1,0,0,0,1,7,0
3431,0,0,0,0,202500,4,4,2,1,16868,4161,1,0,0,0,1,7,0
3432,0,0,0,0,202500,4,4,2,1,16868,4161,1,0,0,0,1,6,0
3433,0,0,0,0,202500,4,4,2,1,16868,4161,1,0,0,0,1,7,0
3434,1,1,1,1,180000,4,4,1,1,16819,4404,1,0,0,0,3,0,0
3435,0,0,1,0,94500,1,3,1,1,21868,0,1,0,0,0,2,6,1
3436,0,0,1,0,94500,1,3,1,1,21868,0,1,0,0,0,2,6,1
3437,0,0,1,0,94500,1,3,1,1,21868,0,1,0,0,0,2,7,1
3438,0,0,1,0,94500,1,3,1,1,21868,0,1,0,0,0,2,7,1
3439,1,0,1,0,135000,1,4,1,1,20932,0,1,0,0,0,2,0,1
3440,1,1,1,1,67500,4,4,1,1,15156,1696,1,1,0,0,3,6,1
3441,1,1,1,1,67500,4,4,1,1,15156,1696,1,1,0,0,3,7,1
3442,1,1,1,1,67500,4,4,1,1,15156,1696,1,1,0,0,3,6,1
3443,1,1,1,1,67500,4,4,1,1,15156,1696,1,1,0,0,3,7,1
3444,1,1,1,1,67500,4,4,1,1,15156,1696,1,1,0,0,3,6,1
3445,1,0,1,0,382500,4,1,1,1,10136,539,1,1,1,0,2,7,2
3446,1,0,1,0,382500,4,1,1,1,10136,539,1,1,1,0,2,7,2
3447,1,0,1,0,382500,4,1,1,1,10136,539,1,1,1,0,2,7,2
3448,1,0,1,0,382500,4,1,1,1,10136,539,1,1,1,0,2,6,2
3449,1,0,1,0,382500,4,1,1,1,10136,539,1,1,1,0,2,7,2
3450,0,0,1,0,81000,1,4,1,1,24167,0,1,0,0,0,2,7,1
3451,0,0,1,0,81000,4,4,0,1,18826,10217,1,0,0,0,2,7,1
3452,0,0,1,0,81000,4,4,0,1,18826,10217,1,0,0,0,2,7,1
3453,0,0,1,0,81000,4,4,0,1,18826,10217,1,0,0,0,2,7,1
3454,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3455,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3456,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3457,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3458,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3459,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3460,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3461,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3462,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3463,0,1,0,0,328500,0,4,1,1,12691,2000,1,0,0,0,2,7,0
3464,0,0,1,1,180000,4,1,1,1,12288,1635,1,0,0,1,3,7,0
3465,0,0,1,1,180000,4,1,1,1,12288,1635,1,0,0,1,3,0,0
3466,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3467,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3468,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3469,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3470,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3471,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3472,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3473,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3474,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3475,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3476,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3477,0,0,0,0,112500,1,4,3,1,21135,0,1,0,0,0,1,7,1
3478,1,0,1,1,315000,4,1,1,1,11400,1513,1,0,0,0,3,6,0
3479,1,0,1,1,315000,4,1,1,1,11400,1513,1,0,0,0,3,7,0
3480,1,0,1,1,315000,4,1,1,1,11400,1513,1,0,0,0,3,7,0
3481,0,0,0,0,126000,0,4,1,2,13658,6383,1,1,1,0,2,7,1
3482,0,0,0,0,126000,0,4,1,2,13658,6383,1,1,1,0,2,7,1
3483,0,0,0,0,126000,0,4,1,2,13658,6383,1,1,1,0,2,7,1
